x y velocity
7.615688515854711627e-01 3.901033605321646558e-01 1.816236637806789567e-01
7.417899085788118851e-01 3.901495258188386606e-01 2.060307414438505291e-01
7.431258570965758592e-01 3.701307693271709276e-01 9.834057050133693245e-01
7.627532487148802609e-01 3.700309667619530174e-01 9.302793396754943656e-01
7.516807671306985350e-01 3.901244689194084403e-01 1.919830207769782360e-01
7.425123062488292458e-01 3.801578043826247533e-01 5.569435631345184268e-01
7.529422397930233268e-01 3.700751735688940780e-01 9.548212722078248671e-01
7.622085049541752477e-01 3.800856379104187721e-01 5.160369286928905286e-01
7.523625100494870654e-01 3.801180620443970759e-01 5.345490503176562047e-01
7.417899085788118851e-01 3.901495258188386606e-01 2.060307414438505291e-01
7.219893890604004438e-01 3.902127791321801098e-01 2.501510342890462812e-01
7.200000000018281776e-01 4.100000000001099432e-01 1.415929494982387776e-03
7.400000000016515589e-01 4.100000000000504907e-01 -1.067120918270688529e-02
7.318937673164183089e-01 3.901788823786708771e-01 2.248535283336837165e-01
7.210644702229244141e-01 4.001279412192763063e-01 3.481066174145460573e-02
7.300000000001257705e-01 4.100000000000075251e-01 -4.173035153164285360e-03
7.409540663578730868e-01 4.000996523097021806e-01 1.578134513018705082e-02
7.310113750692253110e-01 4.001130155165490976e-01 2.037301457149867656e-02
8.803730718655977672e-01 2.334925992125688188e-01 1.825748306770775820e+00
9.002616869755024620e-01 2.337437949322206665e-01 1.529347497583781523e+00
8.998137233860503681e-01 2.083136471947999169e-01 1.754129675805103705e+00
8.798237984775774123e-01 2.080482639860020966e-01 1.516386030259092799e+00
8.903148041976887139e-01 2.336199745950841844e-01 1.655069573075910849e+00
9.000419894177061897e-01 2.210149139628074244e-01 1.446512734911452824e+00
8.898182448729572425e-01 2.081829419553203608e-01 1.612194630746620394e+00
8.801038695377365606e-01 2.207543318689205170e-01 1.484403870162030126e+00
8.900713569959941562e-01 2.208865324439891753e-01 1.434890856529519976e+00
8.803730718655977672e-01 2.334925992125688188e-01 1.825748306770775820e+00
8.605062907745710810e-01 2.332314787242086296e-01 2.223236073612568031e+00
8.609201898125969921e-01 2.510652563964201334e-01 2.742377527342673815e+00
8.807141793901167581e-01 2.513043471052987532e-01 2.532232347171276210e+00
8.704367934775397719e-01 2.333626773406778099e-01 2.023204517375906786e+00
8.607207351327403888e-01 2.421405341539773493e-01 2.531635108459825201e+00
8.708129438468127370e-01 2.511851912791439045e-01 2.649231082009303240e+00
8.805497333411796967e-01 2.423916426787481593e-01 2.197382485100487504e+00
8.706316404932341602e-01 2.422666085469812047e-01 2.376080824191282304e+00
8.612620541816442543e-01 2.689558673040445269e-01 2.886589633430745927e+00
8.415720068642140728e-01 2.687513438013678924e-01 2.914622197917403845e+00
8.411617578042959176e-01 2.508296345029689123e-01 2.875298393330192770e+00
8.609201898125969921e-01 2.510652563964201334e-01 2.742377527342673815e+00
8.514112913679432459e-01 2.688520394514809508e-01 2.899344980332589916e+00
8.413795454417580810e-01 2.597834310540760305e-01 2.921304135430946136e+00
8.510363255483797129e-01 2.509461028709217834e-01 2.815543661141220344e+00
8.611015716356488214e-01 2.600042373593415834e-01 2.853741042276539908e+00
8.512353194823688574e-01 2.598923729684672335e-01 2.889271331166342272e+00
8.418976102769417658e-01 2.889808779230474967e-01 2.776113854340206188e+00
8.223140689747003851e-01 2.888390856062989509e-01 2.799982903450502381e+00
8.219292629925575300e-01 2.685687274454264806e-01 2.959581391314100252e+00
8.415720068642140728e-01 2.687513438013678924e-01 2.914622197917403845e+00
8.320991426563851823e-01 2.889060009756685421e-01 2.784349145159655148e+00
8.221453583508163687e-01 2.786976371230549532e-01 2.893527925486636398e+00
8.317445600254400606e-01 2.686560161604178432e-01 2.934309416799129266e+00
8.417546176113382961e-01 2.788601276067675383e-01 2.862431830294713819e+00
8.319435332971660824e-01 2.787748463840661328e-01 2.874446975827909423e+00
8.224958071640701140e-01 3.091437702544252430e-01 2.542852615036026886e+00
8.029918300726888170e-01 3.090828014403066981e-01 2.587302911705601005e+00
8.027838614675486539e-01 2.887413853597877167e-01 2.853164858906908741e+00
8.223140689747003851e-01 2.888390856062989509e-01 2.799982903450502381e+00
8.127374470475152712e-01 3.091069122425890714e-01 2.561733381790488373e+00
8.029194506256520647e-01 2.989103873048818971e-01 2.731393162539550445e+00
8.125423728614313834e-01 2.887830660348495448e-01 2.822986622169729287e+00
8.224318415025290152e-01 2.989891427876120167e-01 2.682904042735033467e+00
8.126691097764860983e-01 2.989429303754597700e-01 2.703652984873259335e+00
8.029381886558705217e-01 3.294202370987414641e-01 2.212381355866316568e+00
7.834635198420029090e-01 3.294422396521871632e-01 2.269929734784763120e+00
7.835348754686759509e-01 3.090870445618139062e-01 2.657469489697434906e+00
8.029918300726888170e-01 3.090828014403066981e-01 2.587302911705601005e+00
7.931964891988335653e-01 3.294232752648402207e-01 2.238313508877618041e+00
7.835378153035214011e-01 3.192686193587416787e-01 2.481653494031724527e+00
7.932580705671092858e-01 3.090748663615033864e-01 2.619333368895245595e+00
8.029986576323686620e-01 3.192542124450108432e-01 2.417022724831606517e+00
7.932634097478817869e-01 3.192523422209555539e-01 2.446368262054298359e+00
7.830784905737889767e-01 3.497486008508014499e-01 1.689770807744757075e+00
7.635643650316426001e-01 3.498319992577926252e-01 1.748291891007783594e+00
7.640142103079760050e-01 3.295418558432285927e-01 2.349311252843727882e+00
7.834635198420029090e-01 3.294422396521871632e-01 2.269929734784763120e+00
7.733205062317102252e-01 3.497824351633507800e-01 1.716665727245542117e+00
7.638337851775620635e-01 3.396964226908575912e-01 2.079372550304164680e+00
7.737370583125001700e-01 3.294805149117157050e-01 2.307034038832518341e+00
7.833107376056320792e-01 3.396036471440740945e-01 2.009755908852042250e+00
7.735709706886002568e-01 3.396403252728976141e-01 2.042008650348873910e+00
7.627532487148802609e-01 3.700309667619530174e-01 9.302793396754943656e-01
7.431258570965758592e-01 3.701307693271709276e-01 9.834057050133693245e-01
7.440423639016138235e-01 3.499887744381325327e-01 1.825770450601569284e+00
7.635643650316426001e-01 3.498319992577926252e-01 1.748291891007783594e+00
7.529422397930233268e-01 3.700751735688940780e-01 9.548212722078248671e-01
7.436347192661801886e-01 3.600732077757379246e-01 1.422517201757443228e+00
7.538064564518458521e-01 3.498998814330886997e-01 1.784677285205485742e+00
7.632046776075530614e-01 3.599448653738532289e-01 1.357225261304742636e+00
7.534227273248021994e-01 3.600010355710582810e-01 1.387650290945167564e+00
7.417899085788118851e-01 3.901495258188386606e-01 2.060307414438505291e-01
7.219893890604004438e-01 3.902127791321801098e-01 2.501510342890462812e-01
7.234592761211505740e-01 3.702810793721036386e-01 1.053796907174169517e+00
7.431258570965758592e-01 3.701307693271709276e-01 9.834057050133693245e-01
7.318937673164183089e-01 3.901788823786708771e-01 2.248535283336837165e-01
7.227847369538943356e-01 3.802620990086763575e-01 6.141878042236049717e-01
7.332998455459341924e-01 3.701990234289153081e-01 1.016300407824956009e+00
7.425123062488292458e-01 3.801578043826247533e-01 5.569435631345184268e-01
7.326543912094826139e-01 3.802055992198940526e-01 5.834221834413088059e-01
7.219893890604004438e-01 3.902127791321801098e-01 2.501510342890462812e-01
7.021424641283573465e-01 3.902947835339182214e-01 3.102896977337267215e-01
7.000000000019570567e-01 4.100000000001854938e-01 1.639204173174859565e-05
7.200000000018281776e-01 4.100000000001099432e-01 1.415929494982387776e-03
7.120734982035573646e-01 3.902514248725096890e-01 2.788161103907513261e-01
7.011506179653628212e-01 4.001625048800479534e-01 7.795798949466553607e-02
7.100000000001346345e-01 4.100000000000127431e-01 -9.137199127363262552e-05
7.210644702229244141e-01 4.001279412192763063e-01 3.481066174145460573e-02
7.111115454085604748e-01 4.001444709603152461e-01 5.536850864098662173e-02
8.803730718655977672e-01 2.334925992125688188e-01 1.825748306770775820e+00
8.605062907745710810e-01 2.332314787242086296e-01 2.223236073612568031e+00
8.598383785564812642e-01 2.077712410459294501e-01 1.499103875430387589e+00
8.798237984775774123e-01 2.080482639860020966e-01 1.516386030259092799e+00
8.704367934775397719e-01 2.333626773406778099e-01 2.023204517375906786e+00
8.601791667451187395e-01 2.204827539248592205e-01 1.744585390275539050e+00
8.698304777595690096e-01 2.079106102434780390e-01 1.479114416722437930e+00
8.801038695377365606e-01 2.207543318689205170e-01 1.484403870162030126e+00
8.701397350382265028e-01 2.206193176401984313e-01 1.590856454774650652e+00
8.605062907745710810e-01 2.332314787242086296e-01 2.223236073612568031e+00
8.406638868951837873e-01 2.329718686082742074e-01 2.554913201884100538e+00
8.411617578042959176e-01 2.508296345029689123e-01 2.875298393330192770e+00
8.609201898125969921e-01 2.510652563964201334e-01 2.742377527342673815e+00
8.505818762595391824e-01 2.331005716560778374e-01 2.404133276641176931e+00
8.409219829722998085e-01 2.418918796663173110e-01 2.758594758153078530e+00
8.510363255483797129e-01 2.509461028709217834e-01 2.815543661141220344e+00
8.607207351327403888e-01 2.421405341539773493e-01 2.531635108459825201e+00
8.508173917447907630e-01 2.420149869324148273e-01 2.658002890832358300e+00
8.415720068642140728e-01 2.687513438013678924e-01 2.914622197917403845e+00
8.219292629925575300e-01 2.685687274454264806e-01 2.959581391314100252e+00
8.214420687920972464e-01 2.506143902592727901e-01 2.977235225529805795e+00
8.411617578042959176e-01 2.508296345029689123e-01 2.875298393330192770e+00
8.317445600254400606e-01 2.686560161604178432e-01 2.934309416799129266e+00
8.217009587243850888e-01 2.595838581599979600e-01 2.988142168444729574e+00
8.312968759534037355e-01 2.507181482198654887e-01 2.927701356556229317e+00
8.413795454417580810e-01 2.597834310540760305e-01 2.921304135430946136e+00
8.315346395403214741e-01 2.596796854988958070e-01 2.953444715917283414e+00
8.223140689747003851e-01 2.888390856062989509e-01 2.799982903450502381e+00
8.027838614675486539e-01 2.887413853597877167e-01 2.853164858906908741e+00
8.023360064490585586e-01 2.684315450354478605e-01 3.028957898330466136e+00
8.219292629925575300e-01 2.685687274454264806e-01 2.959581391314100252e+00
8.125423728614313834e-01 2.887830660348495448e-01 2.822986622169729287e+00
8.025881062170966418e-01 2.785802774810594018e-01 2.953176842622377229e+00
8.121263544622034924e-01 2.684926567546795928e-01 2.991059331393917109e+00
8.221453583508163687e-01 2.786976371230549532e-01 2.893527925486636398e+00
8.123602171343300427e-01 2.786315712148968449e-01 2.919806482248173740e+00
8.029918300726888170e-01 3.090828014403066981e-01 2.587302911705601005e+00
7.835348754686759509e-01 3.090870445618139062e-01 2.657469489697434906e+00
7.833045005365912861e-01 2.887178378261562317e-01 2.933566337899335075e+00
8.027838614675486539e-01 2.887413853597877167e-01 2.853164858906908741e+00
7.932580705671092858e-01 3.090748663615033864e-01 2.619333368895245595e+00
7.834563744110719652e-01 2.989019172859125328e-01 2.806497963034218390e+00
7.930381284907034312e-01 2.887180853065788311e-01 2.890180157589809617e+00
8.029194506256520647e-01 2.989103873048818971e-01 2.731393162539550445e+00
7.931822021869217032e-01 2.988952657280362080e-01 2.765819335520094402e+00
7.834635198420029090e-01 3.294422396521871632e-01 2.269929734784763120e+00
7.640142103079760050e-01 3.295418558432285927e-01 2.349311252843727882e+00
7.641126071895870675e-01 3.091903138758290703e-01 2.749970951174411482e+00
7.835348754686759509e-01 3.090870445618139062e-01 2.657469489697434906e+00
7.737370583125001700e-01 3.294805149117157050e-01 2.307034038832518341e+00
7.641067933978981097e-01 3.193719075849565936e-01 2.568452367145032778e+00
7.738205011718135573e-01 3.091238400504344730e-01 2.701223145708921969e+00
7.835378153035214011e-01 3.192686193587416787e-01 2.481653494031724527e+00
7.738198274519598741e-01 3.193069986503028201e-01 2.522514540476941569e+00
7.635643650316426001e-01 3.498319992577926252e-01 1.748291891007783594e+00
7.440423639016138235e-01 3.499887744381325327e-01 1.825770450601569284e+00
7.445640390096947003e-01 3.297503497245911630e-01 2.447457443183252312e+00
7.640142103079760050e-01 3.295418558432285927e-01 2.349311252843727882e+00
7.538064564518458521e-01 3.498998814330886997e-01 1.784677285205485742e+00
7.443515040503174696e-01 3.398803360746204261e-01 2.168497967179622954e+00
7.542913701982953967e-01 3.296303500942968090e-01 2.396314740523733722e+00
7.638337851775620635e-01 3.396964226908575912e-01 2.079372550304164680e+00
7.540954714716474605e-01 3.397752646228336948e-01 2.121642866443307351e+00
7.431258570965758592e-01 3.701307693271709276e-01 9.834057050133693245e-01
7.234592761211505740e-01 3.702810793721036386e-01 1.053796907174169517e+00
7.244738100319981777e-01 3.502401178405131210e-01 1.921432739317735949e+00
7.440423639016138235e-01 3.499887744381325327e-01 1.825770450601569284e+00
7.332998455459341924e-01 3.701990234289153081e-01 1.016300407824956009e+00
7.240203622484279178e-01 3.602730954780559158e-01 1.505832899815725323e+00
7.342668571604702432e-01 3.501013479560790009e-01 1.871433207003025734e+00
7.436347192661801886e-01 3.600732077757379246e-01 1.422517201757443228e+00
7.338358025472822010e-01 3.601633089520228648e-01 1.461904854370243090e+00
7.219893890604004438e-01 3.902127791321801098e-01 2.501510342890462812e-01
7.021424641283573465e-01 3.902947835339182214e-01 3.102896977337267215e-01
7.037117530575234259e-01 3.704897538148125280e-01 1.141900094692053225e+00
7.234592761211505740e-01 3.702810793721036386e-01 1.053796907174169517e+00
7.120734982035573646e-01 3.902514248725096890e-01 2.788161103907513261e-01
7.029916516026893936e-01 3.804027885755104643e-01 6.880549300523972622e-01
7.135986052197410556e-01 3.703778228630864588e-01 1.095665544295866045e+00
7.227847369538943356e-01 3.802620990086763575e-01 6.141878042236049717e-01
7.128988104780852320e-01 3.803277507631107612e-01 6.490749089533485172e-01
7.021424641283573465e-01 3.902947835339182214e-01 3.102896977337267215e-01
6.822195732877553986e-01 3.903948581393092421e-01 3.830848346168663210e-01
6.800000000019905677e-01 4.100000000002680389e-01 3.200849009381622021e-05
7.000000000019570567e-01 4.100000000001854938e-01 1.639204173174859565e-05
6.921924637312819595e-01 3.903427593125059492e-01 3.451414366180007853e-01
6.811962237896201922e-01 4.002025832749466772e-01 1.282928268102223046e-01
6.900000000001369482e-01 4.100000000000184053e-01 4.630345139920143816e-05
7.011506179653628212e-01 4.001625048800479534e-01 7.795798949466553607e-02
6.911795682671504348e-01 4.001819599065402633e-01 1.024280978061271469e-01
8.605062907745710810e-01 2.332314787242086296e-01 2.223236073612568031e+00
8.406638868951837873e-01 2.329718686082742074e-01 2.554913201884100538e+00
8.398582742029701009e-01 2.074939112067074598e-01 1.674729217971467898e+00
8.598383785564812642e-01 2.077712410459294501e-01 1.499103875430387589e+00
8.505818762595391824e-01 2.331005716560778374e-01 2.404133276641176931e+00
8.402696290546209923e-01 2.202115725222160703e-01 2.118166720412234305e+00
8.498476073769979378e-01 2.076317088176303505e-01 1.567380321591864023e+00
8.601791667451187395e-01 2.204827539248592205e-01 1.744585390275539050e+00
8.502223880016288593e-01 2.203462045973384464e-01 1.928590975372446170e+00
8.406638868951837873e-01 2.329718686082742074e-01 2.554913201884100538e+00
8.208485205687363617e-01 2.327307322253134858e-01 2.775438591316471637e+00
8.214420687920972464e-01 2.506143902592727901e-01 2.977235225529805795e+00
8.411617578042959176e-01 2.508296345029689123e-01 2.875298393330192770e+00
8.307526477115889652e-01 2.328476722013829714e-01 2.676391686628874833e+00
8.211564835197496803e-01 2.416626520468995454e-01 2.911809244014351705e+00
