x y mesh_s
2.191435542308883266e-01 2.894492756793186627e-01 1.000000000000000444e+00
2.265169406576110767e-01 2.905332647816766256e-01 9.999999999999997780e-01
2.238685373659563271e-01 2.967605047677619456e-01 9.999999999999995559e-01
2.217923558264966177e-01 2.832205867113362086e-01 1.000000000000000000e+00
2.270908486516146352e-01 2.707598535475318480e-01 1.000000000000000000e+00
2.365384367908041074e-01 2.853909212899463643e-01 1.000000000000000000e+00
2.244414533493443997e-01 2.769907705065756676e-01 1.000000000000000444e+00
2.318146000778204541e-01 2.780754562560223131e-01 9.999999999999997780e-01
2.291656182585577461e-01 2.843049377284129764e-01 9.999999999999995559e-01
2.270908486516146352e-01 2.707598535475318480e-01 1.000000000000000000e+00
2.291558459963504712e-01 2.632268583659350680e-01 1.000000000000000000e+00
2.379884238947371222e-01 2.707750887010718643e-01 1.000000000000000000e+00
2.281232599978214037e-01 2.670838302495184280e-01 1.000000000000000444e+00
2.335723777865972572e-01 2.665439719971023913e-01 9.999999999999997780e-01
2.325397582397923657e-01 2.707670527495248392e-01 9.999999999999995559e-01
2.291558459963504712e-01 2.632268583659350680e-01 1.000000000000000000e+00
2.312216340439402218e-01 2.549090004144605737e-01 1.000000000000000000e+00
2.400540267752991896e-01 2.619256608407360409e-01 1.000000000000000000e+00
2.301886520907145406e-01 2.591738749246249029e-01 1.000000000000000444e+00
2.356382931287217541e-01 2.575922228551663085e-01 9.999999999999997780e-01
2.346052251290970669e-01 2.621310074416351998e-01 9.999999999999995559e-01
2.312216340439402218e-01 2.549090004144605737e-01 1.000000000000000000e+00
2.421202672821127222e-01 2.530742441865262982e-01 1.000000000000000000e+00
2.332885646661805035e-01 2.456705738305170750e-01 1.000000000000000000e+00
2.366714962054939642e-01 2.529978254522484149e-01 1.000000000000000444e+00
2.377047919191300207e-01 2.485919185877840942e-01 9.999999999999997780e-01
2.322548843073120872e-01 2.504144572787358469e-01 9.999999999999995559e-01
2.393233984880226983e-01 3.898114276806439182e-01 1.000000000000000000e+00
2.161169450640167133e-01 3.898004578331957792e-01 1.000000000000000000e+00
2.230636509044223725e-01 4.100000012407707395e-01 1.000000000000000000e+00
2.277202827814996111e-01 3.898054340675234375e-01 1.000000000000000444e+00
2.195900919917401217e-01 3.999010955557335545e-01 9.999999999999997780e-01
2.311939848739519021e-01 3.999037596981415144e-01 9.999999999999995559e-01
2.176267962937916411e-01 3.674545147486887875e-01 1.000000000000000000e+00
2.323765562381765182e-01 3.696121512756928573e-01 1.000000000000000000e+00
2.161169450640167133e-01 3.898004578331957792e-01 1.000000000000000000e+00
2.250017257363531309e-01 3.685330939907204284e-01 1.000000000000000444e+00
2.242471044918329937e-01 3.797048519048175086e-01 9.999999999999997780e-01
2.168717672908064831e-01 3.786279502192388957e-01 9.999999999999995559e-01
2.176267962937916411e-01 3.674545147486887875e-01 1.000000000000000000e+00
2.191378816944427321e-01 3.451030998499614588e-01 1.000000000000000000e+00
2.338860302028531735e-01 3.472671602332952911e-01 1.000000000000000000e+00
2.183821332544758909e-01 3.562797054382459971e-01 1.000000000000000444e+00
2.265120584827815531e-01 3.461846705901586718e-01 9.999999999999997780e-01
2.257566719728683058e-01 3.573598583282486252e-01 9.999999999999995559e-01
2.191378816944427321e-01 3.451030998499614588e-01 1.000000000000000000e+00
2.206510089064895042e-01 3.227429540488598869e-01 1.000000000000000000e+00
2.353978615304364030e-01 3.249117271925038852e-01 1.000000000000000000e+00
2.198941410667610563e-01 3.339243008567386872e-01 1.000000000000000444e+00
2.280245902476563946e-01 3.238266897375357001e-01 9.999999999999997780e-01
2.272679942326354952e-01 3.350070803258465846e-01 9.999999999999995559e-01
2.111986498238228593e-01 3.081294299188269137e-01 1.000000000000000000e+00
2.206510089064895042e-01 3.227429540488598869e-01 1.000000000000000000e+00
2.259459397800877289e-01 3.102959742042016300e-01 1.000000000000000000e+00
2.159247189255500965e-01 3.154365744901430624e-01 1.000000000000000444e+00
2.232983905795131729e-01 3.165198299367658619e-01 9.999999999999997780e-01
2.185724577607919827e-01 3.092120511208357736e-01 9.999999999999995559e-01
2.164950236903873115e-01 2.956769094751330318e-01 1.000000000000000000e+00
2.259459397800877289e-01 3.102959742042016300e-01 1.000000000000000000e+00
2.312416646424557687e-01 2.978455893284214229e-01 1.000000000000000000e+00
2.212203878896285003e-01 3.029867326981271480e-01 1.000000000000000444e+00
2.285936868924598186e-01 3.040712653054905013e-01 9.999999999999997780e-01
2.238685373659563271e-01 2.967605047677619456e-01 9.999999999999995559e-01
2.217923558264966177e-01 2.832205867113362086e-01 1.000000000000000000e+00
2.312416646424557687e-01 2.978455893284214229e-01 1.000000000000000000e+00
2.365384367908041074e-01 2.853909212899463643e-01 1.000000000000000000e+00
2.265169406576112154e-01 2.905332647816768477e-01 1.000000000000000444e+00
2.338899026082196519e-01 2.916188456561473741e-01 9.999999999999997780e-01
2.291656182585577461e-01 2.843049377284129764e-01 9.999999999999995559e-01
2.270908486516146352e-01 2.707598535475318480e-01 1.000000000000000000e+00
2.365384367908041074e-01 2.853909212899463643e-01 1.000000000000000000e+00
2.379884238947371222e-01 2.707750887010718643e-01 1.000000000000000000e+00
2.318146000778205928e-01 2.780754562560225907e-01 1.000000000000000444e+00
2.372631981407190560e-01 2.780838089275562419e-01 9.999999999999997780e-01
2.325397582397923657e-01 2.707670527495248392e-01 9.999999999999995559e-01
2.291558459963504712e-01 2.632268583659350680e-01 1.000000000000000000e+00
2.379884238947371222e-01 2.707750887010718643e-01 1.000000000000000000e+00
2.400540267752991896e-01 2.619256608407360409e-01 1.000000000000000000e+00
2.335723777865974515e-01 2.665439719971026133e-01 1.000000000000000444e+00
2.390211402832884136e-01 2.663506522897070572e-01 9.999999999999997780e-01
2.346052251290970669e-01 2.621310074416351998e-01 9.999999999999995559e-01
2.312216340439402218e-01 2.549090004144605737e-01 1.000000000000000000e+00
2.400540267752991896e-01 2.619256608407360409e-01 1.000000000000000000e+00
2.421202672821127222e-01 2.530742441865262982e-01 1.000000000000000000e+00
2.356382931287218929e-01 2.575922228551664195e-01 1.000000000000000444e+00
2.410870808499167017e-01 2.575001408364544497e-01 9.999999999999997780e-01
2.366714962054937144e-01 2.529978254522481373e-01 9.999999999999995559e-01
2.421202672821127222e-01 2.530742441865262982e-01 1.000000000000000000e+00
2.332885646661805035e-01 2.456705738305170750e-01 1.000000000000000000e+00
2.441869561217935580e-01 2.442216638654184924e-01 1.000000000000000000e+00
2.377047919191302150e-01 2.485919185877842330e-01 1.000000000000000444e+00
2.387380922926381488e-01 2.441936062108089056e-01 9.999999999999997780e-01
2.431535814933965534e-01 2.486479932138430660e-01 9.999999999999995559e-01
2.393233984880226983e-01 3.898114276806439182e-01 1.000000000000000000e+00
2.462726915092480484e-01 4.099999995506589667e-01 1.000000000000000000e+00
2.230636509044223725e-01 4.100000012407707395e-01 1.000000000000000000e+00
2.427977615097997033e-01 3.999069610877017955e-01 1.000000000000000444e+00
2.346681711038751117e-01 4.100000006471251068e-01 9.999999999999997780e-01
2.311939848739519021e-01 3.999037596981415144e-01 9.999999999999995559e-01
2.393233984880226983e-01 3.898114276806439182e-01 1.000000000000000000e+00
2.323765562381765182e-01 3.696121512756928573e-01 1.000000000000000000e+00
2.161169450640167133e-01 3.898004578331957792e-01 1.000000000000000000e+00
2.358496527730579717e-01 3.797132002577467969e-01 1.000000000000000444e+00
2.242471044918329937e-01 3.797048519048175086e-01 9.999999999999997780e-01
2.277202827814993891e-01 3.898054340675231044e-01 9.999999999999995559e-01
2.176267962937916411e-01 3.674545147486887875e-01 1.000000000000000000e+00
2.323765562381765182e-01 3.696121512756928573e-01 1.000000000000000000e+00
2.338860302028531735e-01 3.472671602332952911e-01 1.000000000000000000e+00
2.250017257363531309e-01 3.685330939907204284e-01 1.000000000000000444e+00
2.331310593958031141e-01 3.584407140829750649e-01 9.999999999999997780e-01
2.257566719728683058e-01 3.573598583282486252e-01 9.999999999999995559e-01
2.191378816944427321e-01 3.451030998499614588e-01 1.000000000000000000e+00
2.338860302028531735e-01 3.472671602332952911e-01 1.000000000000000000e+00
2.353978615304364030e-01 3.249117271925038852e-01 1.000000000000000000e+00
2.265120584827817196e-01 3.461846705901588939e-01 1.000000000000000444e+00
2.346415900356059736e-01 3.360909826261266331e-01 9.999999999999997780e-01
2.272679942326354952e-01 3.350070803258465846e-01 9.999999999999995559e-01
2.206510089064895042e-01 3.227429540488598869e-01 1.000000000000000000e+00
2.259459397800877289e-01 3.102959742042016300e-01 1.000000000000000000e+00
2.353978615304364030e-01 3.249117271925038852e-01 1.000000000000000000e+00
2.232983905795133395e-01 3.165198299367660839e-01 1.000000000000000444e+00
2.306717423438401082e-01 3.176043936554933667e-01 9.999999999999997780e-01
2.280245902476563391e-01 3.238266897375355891e-01 9.999999999999995559e-01
2.259459397800877289e-01 3.102959742042016300e-01 1.000000000000000000e+00
2.312416646424557687e-01 2.978455893284214229e-01 1.000000000000000000e+00
2.406918089939742433e-01 3.124682279888550962e-01 1.000000000000000000e+00
2.285936868924599574e-01 3.040712653054908343e-01 1.000000000000000444e+00
2.359665958481330372e-01 3.051573342757676888e-01 9.999999999999997780e-01
2.333190664308842088e-01 3.113813184941119361e-01 9.999999999999995559e-01
2.312416646424557687e-01 2.978455893284214229e-01 1.000000000000000000e+00
2.365384367908041074e-01 2.853909212899463643e-01 1.000000000000000000e+00
2.459866130122269900e-01 3.000208030892036470e-01 1.000000000000000000e+00
2.338899026082198185e-01 2.916188456561476516e-01 1.000000000000000444e+00
2.412624173461629662e-01 2.927061066176616100e-01 9.999999999999997780e-01
2.386143665616662635e-01 2.989323065476820473e-01 9.999999999999995559e-01
2.365384367908041074e-01 2.853909212899463643e-01 1.000000000000000000e+00
2.379884238947371222e-01 2.707750887010718643e-01 1.000000000000000000e+00
2.474347466549303987e-01 2.854109700946793615e-01 1.000000000000000000e+00
2.372631981407192225e-01 2.780838089275564640e-01 1.000000000000000444e+00
2.427115364890808646e-01 2.780930481214479166e-01 9.999999999999997780e-01
2.419867260643653040e-01 2.854004758228791960e-01 9.999999999999995559e-01
2.379884238947371222e-01 2.707750887010718643e-01 1.000000000000000000e+00
2.400540267752991896e-01 2.619256608407360409e-01 1.000000000000000000e+00
2.488850140546213785e-01 2.707935547349564209e-01 1.000000000000000000e+00
2.390211402832885523e-01 2.663506522897072237e-01 1.000000000000000444e+00
2.444695994695071095e-01 2.663593020653967636e-01 9.999999999999997780e-01
2.434368412003553306e-01 2.707839435054688604e-01 9.999999999999995559e-01
2.400540267752991896e-01 2.619256608407360409e-01 1.000000000000000000e+00
2.421202672821127222e-01 2.530742441865262982e-01 1.000000000000000000e+00
2.509508397823326242e-01 2.619431215527162626e-01 1.000000000000000000e+00
2.410870808499169238e-01 2.575001408364545608e-01 1.000000000000000444e+00
2.465356470359750529e-01 2.575084001228504782e-01 9.999999999999997780e-01
2.455025475519897193e-01 2.619340652291584082e-01 9.999999999999995559e-01
2.421202672821127222e-01 2.530742441865262982e-01 1.000000000000000000e+00
2.530174352880793509e-01 2.530905542618857584e-01 1.000000000000000000e+00
2.441869561217935580e-01 2.442216638654184924e-01 1.000000000000000000e+00
2.475689206897495886e-01 2.530822570300412799e-01 1.000000000000000444e+00
2.486022773777968042e-01 2.486560177236289415e-01 9.999999999999997780e-01
2.431535814933965534e-01 2.486479932138430660e-01 9.999999999999995559e-01
2.393233984880226983e-01 3.898114276806439182e-01 1.000000000000000000e+00
2.462726915092480484e-01 4.099999995506589667e-01 1.000000000000000000e+00
2.625288396453513973e-01 3.898272035400131008e-01 1.000000000000000000e+00
2.427977615097997033e-01 3.999069610877017955e-01 1.000000000000000444e+00
2.544014060381504794e-01 3.999107924052399121e-01 9.999999999999997780e-01
2.509262628203969836e-01 3.898186189998962270e-01 9.999999999999995559e-01
2.393233984880226983e-01 3.898114276806439182e-01 1.000000000000000000e+00
2.323765562381765182e-01 3.696121512756928573e-01 1.000000000000000000e+00
2.555792530939707263e-01 3.696393006999583175e-01 1.000000000000000000e+00
2.358496527730579717e-01 3.797132002577467969e-01 1.000000000000000444e+00
2.439781689053854286e-01 3.696244897424791342e-01 9.999999999999997780e-01
2.474518352962605527e-01 3.797232334755543115e-01 9.999999999999995559e-01
2.323765562381765182e-01 3.696121512756928573e-01 1.000000000000000000e+00
2.338860302028531735e-01 3.472671602332952911e-01 1.000000000000000000e+00
2.486333086979583551e-01 3.494351957627039873e-01 1.000000000000000000e+00
2.331310593958032806e-01 3.584407140829753424e-01 1.000000000000000444e+00
2.412597835431978810e-01 3.483506417013189638e-01 9.999999999999997780e-01
2.405052863678173725e-01 3.595223175915379099e-01 9.999999999999995559e-01
2.338860302028531735e-01 3.472671602332952911e-01 1.000000000000000000e+00
2.353978615304364030e-01 3.249117271925038852e-01 1.000000000000000000e+00
2.501433811264969775e-01 3.270862237349753676e-01 1.000000000000000000e+00
2.346415900356061124e-01 3.360909826261268551e-01 1.000000000000000444e+00
2.427708002422415690e-01 3.259981938351382835e-01 9.999999999999997780e-01
2.420149088507836665e-01 3.371761051187228686e-01 9.999999999999995559e-01
2.259459397800877289e-01 3.102959742042016300e-01 1.000000000000000000e+00
2.353978615304364030e-01 3.249117271925038852e-01 1.000000000000000000e+00
2.406918089939742433e-01 3.124682279888550962e-01 1.000000000000000000e+00
2.306717423438403025e-01 3.176043936554936442e-01 1.000000000000000444e+00
2.380447469641640557e-01 3.186903937577800772e-01 9.999999999999997780e-01
2.333190664308842088e-01 3.113813184941119361e-01 9.999999999999995559e-01
2.312416646424557687e-01 2.978455893284214229e-01 1.000000000000000000e+00
2.406918089939742433e-01 3.124682279888550962e-01 1.000000000000000000e+00
2.459866130122269900e-01 3.000208030892036470e-01 1.000000000000000000e+00
2.359665958481332315e-01 3.051573342757678553e-01 1.000000000000000444e+00
2.433390843497088285e-01 3.062450797051598506e-01 9.999999999999997780e-01
2.386143665616662635e-01 2.989323065476820473e-01 9.999999999999995559e-01
2.365384367908041074e-01 2.853909212899463643e-01 1.000000000000000000e+00
2.459866130122269900e-01 3.000208030892036470e-01 1.000000000000000000e+00
2.474347466549303987e-01 2.854109700946793615e-01 1.000000000000000000e+00
2.412624173461631327e-01 2.927061066176617765e-01 1.000000000000000444e+00
2.467104183957397334e-01 2.927168627872339668e-01 9.999999999999997780e-01
2.419867260643653040e-01 2.854004758228791960e-01 9.999999999999995559e-01
2.379884238947371222e-01 2.707750887010718643e-01 1.000000000000000000e+00
2.474347466549303987e-01 2.854109700946793615e-01 1.000000000000000000e+00
2.488850140546213785e-01 2.707935547349564209e-01 1.000000000000000000e+00
2.427115364890810867e-01 2.780930481214481387e-01 1.000000000000000444e+00
2.481596108411992796e-01 2.781031675541674741e-01 9.999999999999997780e-01
2.434368412003553306e-01 2.707839435054688604e-01 9.999999999999995559e-01
2.400540267752991896e-01 2.619256608407360409e-01 1.000000000000000000e+00
2.488850140546213785e-01 2.707935547349564209e-01 1.000000000000000000e+00
2.509508397823326242e-01 2.619431215527162626e-01 1.000000000000000000e+00
2.444695994695072760e-01 2.663593020653969301e-01 1.000000000000000444e+00
2.499178239827312409e-01 2.663686511390374045e-01 9.999999999999997780e-01
2.455025475519897193e-01 2.619340652291584082e-01 9.999999999999995559e-01
