x y function_11
8.957990000000000119e-01 2.038139999999999952e-01 1.000000000000000000e+00
8.950299999999999923e-01 3.071670000000000234e-01 1.000000000000000000e+00
1.000000000000000000e+00 2.999999999999999889e-01 1.000000000000000000e+00
8.979179999999999939e-01 1.014400000000000024e-01 1.000000000000000000e+00
8.957990000000000119e-01 2.038139999999999952e-01 1.000000000000000000e+00
7.898939999999999850e-01 2.072610000000000008e-01 1.000000000000000000e+00
7.954029999999999712e-01 1.023700000000000027e-01 1.000000000000000000e+00
8.000000000000000444e-01 0.000000000000000000e+00 1.000000000000000000e+00
7.954029999999999712e-01 1.023700000000000027e-01 1.000000000000000000e+00
6.927799999999999514e-01 1.010000000000000064e-01 1.000000000000000000e+00
6.999999999999999556e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00
8.979179999999999939e-01 1.014400000000000024e-01 1.000000000000000000e+00
8.957990000000000119e-01 2.038139999999999952e-01 1.000000000000000000e+00
