x y p
1.028504075052315780e+00 1.278457659151575332e-01 1.810114964392282957e+02
1.010141488028058587e+00 1.022514702875605280e-01 1.713137101991914903e+02
9.979383145106542896e-01 1.280016712963051584e-01 1.133611193450074381e+02
1.019322166369007743e+00 1.150564154187361382e-01 1.778112246733009272e+02
1.004048032694937032e+00 1.151221291975195321e-01 1.426617602391380899e+02
1.013213411269718200e+00 1.279160503061032017e-01 1.518447396762213941e+02
1.028504075052315780e+00 1.278457659151575332e-01 1.810114964392282957e+02
1.016250086571278910e+00 1.535414564033543983e-01 5.374788113359500841e+01
1.046888407540672361e+00 1.533819762860204050e-01 9.138694046751628264e+01
1.022384087942912245e+00 1.406926284484424083e-01 1.318445779152969237e+02
1.031564371236170397e+00 1.534535587304303450e-01 8.538941318421743176e+01
1.037691656919321304e+00 1.406204394876409414e-01 1.478536918300929699e+02
1.046888407540672361e+00 1.533819762860204050e-01 9.138694046751628264e+01
1.034616695585454327e+00 1.790174495340053351e-01 2.024379617629733374e+01
1.065318879923255579e+00 1.788737781009708538e-01 -7.303027844184181383e+00
1.040757483423705665e+00 1.662010579459049231e-01 4.500685597036243024e+01
1.049965628518382710e+00 1.789376670556133142e-01 1.242325376050945351e+01
1.056096907561940190e+00 1.661323464200418765e-01 3.764623832579195550e+01
1.031809619086242025e+00 2.557480260589478083e-01 -3.199285782738886610e+02
1.021213038822922359e+00 2.813237704727457045e-01 -4.327473033226835355e+02
1.000937592912117813e+00 2.558224250203601224e-01 -3.846935935004538010e+02
1.026506549396518420e+00 2.685422679469581242e-01 -3.825711560999691301e+02
1.011060952184076100e+00 2.685666351321233658e-01 -4.124569302908997201e+02
1.016379182771895096e+00 2.557764111536591223e-01 -3.525133783944958168e+02
1.031809619086242025e+00 2.557480260589478083e-01 -3.199285782738886610e+02
1.042431382620959468e+00 2.301223213735652251e-01 -1.695135030458527865e+02
1.011627457114898876e+00 2.301992354720618084e-01 -2.376852344060002338e+02
1.037118895504866245e+00 2.429411696201962678e-01 -2.480725295330813367e+02
1.027032118222223733e+00 2.301515969565074426e-01 -2.039316205924532710e+02
1.021704112074876436e+00 2.429711708816403859e-01 -2.807395412510090864e+02
1.053056180133021158e+00 2.044531464296816259e-01 -3.847725601351834257e+01
1.022314716066983209e+00 2.045137541609786391e-01 -7.713999699795644460e+01
1.042431382620959468e+00 2.301223213735652251e-01 -1.695135030458527865e+02
1.037685429117523483e+00 2.044745603409578172e-01 -5.804751940094040918e+01
1.032360079013105114e+00 2.173188673414139516e-01 -1.217833225963786816e+02
1.047744509845579319e+00 2.172925219684975207e-01 -9.910175286511552883e+01
1.034616695585454327e+00 1.790174495340053351e-01 2.024379617629733374e+01
1.065318879923255579e+00 1.788737781009708538e-01 -7.303027844184181383e+00
1.053056180133021158e+00 2.044531464296816259e-01 -3.847725601351834257e+01
1.049965628518382710e+00 1.789376670556133142e-01 1.242325376050945351e+01
1.059190081844662679e+00 1.916660799294239992e-01 -1.475347879396441186e+01
1.043826856311064422e+00 1.917387792888123055e-01 -6.875329790591168333e+00
1.028504075052315780e+00 1.278457659151575332e-01 1.810114964392282957e+02
1.016250086571278910e+00 1.535414564033543983e-01 5.374788113359500841e+01
9.979383145106542896e-01 1.280016712963051584e-01 1.133611193450074381e+02
1.022384087942912245e+00 1.406926284484424083e-01 1.318445779152969237e+02
1.007089184816471805e+00 1.407808273373315766e-01 8.882017393491022972e+01
1.013213411269718200e+00 1.279160503061032017e-01 1.518447396762213941e+02
1.016250086571278910e+00 1.535414564033543983e-01 5.374788113359500841e+01
1.046888407540672361e+00 1.533819762860204050e-01 9.138694046751628264e+01
1.034616695585454327e+00 1.790174495340053351e-01 2.024379617629733374e+01
1.031564371236170397e+00 1.534535587304303450e-01 8.538941318421743176e+01
1.040757483423705665e+00 1.662010579459049231e-01 4.500685597036243024e+01
1.025424998203489979e+00 1.662860370566996426e-01 3.701311356899835658e+01
1.031809619086242025e+00 2.557480260589478083e-01 -3.199285782738886610e+02
1.011627457114898876e+00 2.301992354720618084e-01 -2.376852344060002338e+02
1.000937592912117813e+00 2.558224250203601224e-01 -3.846935935004538010e+02
1.021704112074876436e+00 2.429711708816403859e-01 -2.807395412510090864e+02
1.006281047995044364e+00 2.430193355251096532e-01 -3.188063220304321135e+02
1.016379182771895096e+00 2.557764111536591223e-01 -3.525133783944958168e+02
1.022314716066983209e+00 2.045137541609786391e-01 -7.713999699795644460e+01
1.042431382620959468e+00 2.301223213735652251e-01 -1.695135030458527865e+02
1.011627457114898876e+00 2.301992354720618084e-01 -2.376852344060002338e+02
1.032360079013105114e+00 2.173188673414139516e-01 -1.217833225963786816e+02
1.027032118222223733e+00 2.301515969565074426e-01 -2.039316205924532710e+02
1.016973052570449676e+00 2.173634432047168441e-01 -1.601074909403102424e+02
1.034616695585454327e+00 1.790174495340053351e-01 2.024379617629733374e+01
1.053056180133021158e+00 2.044531464296816259e-01 -3.847725601351834257e+01
1.022314716066983209e+00 2.045137541609786391e-01 -7.713999699795644460e+01
1.043826856311064422e+00 1.917387792888123055e-01 -6.875329790591168333e+00
1.037685429117523483e+00 2.044745603409578172e-01 -5.804751940094040918e+01
1.028470411247714322e+00 1.917696179406981061e-01 -2.110800564829902370e+01
1.016250086571278910e+00 1.535414564033543983e-01 5.374788113359500841e+01
9.979383145106542896e-01 1.280016712963051584e-01 1.133611193450074381e+02
9.856658475916696416e-01 1.536542624673712387e-01 -6.176265961074304300e+01
1.007089184816471805e+00 1.407808273373315766e-01 8.882017393491022972e+01
9.918133115895858554e-01 1.408273434778535560e-01 4.096917184112209753e+01
1.000951551603961764e+00 1.535881923772289548e-01 1.185909515397915470e+01
1.016250086571278910e+00 1.535414564033543983e-01 5.374788113359500841e+01
1.034616695585454327e+00 1.790174495340053351e-01 2.024379617629733374e+01
1.003943732808202149e+00 1.791137492115346119e-01 -4.595067506319065131e+01
1.025424998203489979e+00 1.662860370566996426e-01 3.701311356899835658e+01
1.019277291297842059e+00 1.790559528268029499e-01 -3.202863763447482803e+00
1.010105059361717128e+00 1.663299812993264959e-01 5.258185203298783250e+00
1.011627457114898876e+00 2.301992354720618084e-01 -2.376852344060002338e+02
1.000937592912117813e+00 2.558224250203601224e-01 -3.846935935004538010e+02
9.807988360714383624e-01 2.303559951790088989e-01 -3.405529367612511464e+02
1.006281047995044364e+00 2.430193355251096532e-01 -3.188063220304321135e+02
9.908485595251387279e-01 2.430871872713618598e-01 -3.545399464949600201e+02
9.962166414319606478e-01 2.302668691384507360e-01 -2.883926406889784175e+02
1.022314716066983209e+00 2.045137541609786391e-01 -7.713999699795644460e+01
9.915734336746224731e-01 2.046524127495412682e-01 -1.894996407460860439e+02
1.011627457114898876e+00 2.301992354720618084e-01 -2.376852344060002338e+02
1.006944052210883234e+00 2.045724781527397673e-01 -1.269369898564299604e+02
1.001583061345697967e+00 2.174279582562254343e-01 -2.026969030584630218e+02
1.016973052570449676e+00 2.173634432047168441e-01 -1.601074909403102424e+02
1.034616695585454327e+00 1.790174495340053351e-01 2.024379617629733374e+01
1.003943732808202149e+00 1.791137492115346119e-01 -4.595067506319065131e+01
1.022314716066983209e+00 2.045137541609786391e-01 -7.713999699795644460e+01
1.019277291297842059e+00 1.790559528268029499e-01 -3.202863763447482803e+00
1.013116723236957561e+00 1.918191559716589112e-01 -5.289915099353375183e+01
1.028470411247714322e+00 1.917696179406981061e-01 -2.110800564829902370e+01
1.016250086571278910e+00 1.535414564033543983e-01 5.374788113359500841e+01
1.003943732808202149e+00 1.791137492115346119e-01 -4.595067506319065131e+01
9.856658475916696416e-01 1.536542624673712387e-01 -6.176265961074304300e+01
1.010105059361717128e+00 1.663299812993264959e-01 5.258185203298783250e+00
9.947943558001015596e-01 1.663934420865799679e-01 -6.436309396336592670e+01
1.000951551603961764e+00 1.535881923772289548e-01 1.185909515397915470e+01
9.915734336746224731e-01 2.046524127495412682e-01 -1.894996407460860439e+02
1.011627457114898876e+00 2.301992354720618084e-01 -2.376852344060002338e+02
9.807988360714383624e-01 2.303559951790088989e-01 -3.405529367612511464e+02
1.001583061345697967e+00 2.174279582562254343e-01 -2.026969030584630218e+02
9.962166414319606478e-01 2.302668691384507360e-01 -2.883926406889784175e+02
9.861896887086635255e-01 2.175140194214775502e-01 -2.728546832891964868e+02
1.003943732808202149e+00 1.791137492115346119e-01 -4.595067506319065131e+01
1.022314716066983209e+00 2.045137541609786391e-01 -7.713999699795644460e+01
9.915734336746224731e-01 2.046524127495412682e-01 -1.894996407460860439e+02
1.013116723236957561e+00 1.918191559716589112e-01 -5.289915099353375183e+01
1.006944052210883234e+00 2.045724781527397673e-01 -1.269369898564299604e+02
9.977661791141340109e-01 1.918891128743240027e-01 -1.122703047807821406e+02
1.003943732808202149e+00 1.791137492115346119e-01 -4.595067506319065131e+01
9.856658475916696416e-01 1.536542624673712387e-01 -6.176265961074304300e+01
9.732973622640407330e-01 1.792936510723293630e-01 -2.521311438147299668e+02
9.947943558001015596e-01 1.663934420865799679e-01 -6.436309396336592670e+01
9.794941043419929105e-01 1.664779479257665062e-01 -1.514097834559311764e+02
9.886168131202386355e-01 1.791924846407183802e-01 -1.351089138519306516e+02
9.915734336746224731e-01 2.046524127495412682e-01 -1.894996407460860439e+02
9.608321981405105738e-01 2.048817621008145462e-01 -4.398339750118496454e+02
9.807988360714383624e-01 2.303559951790088989e-01 -3.405529367612511464e+02
9.762028352601410663e-01 2.047550854909780116e-01 -2.996654184351049253e+02
9.707924649804408057e-01 2.176230393095375248e-01 -3.719881449924332060e+02
9.861896887086635255e-01 2.175140194214775502e-01 -2.728546832891964868e+02
1.003943732808202149e+00 1.791137492115346119e-01 -4.595067506319065131e+01
9.915734336746224731e-01 2.046524127495412682e-01 -1.894996407460860439e+02
9.732973622640407330e-01 1.792936510723293630e-01 -2.521311438147299668e+02
9.977661791141340109e-01 1.918891128743240027e-01 -1.122703047807821406e+02
9.824191785212871286e-01 1.919810985665504899e-01 -2.159059822553015238e+02
9.886168131202386355e-01 1.791924846407183802e-01 -1.351089138519306516e+02
9.915734336746224731e-01 2.046524127495412682e-01 -1.894996407460860439e+02
9.732973622640407330e-01 1.792936510723293630e-01 -2.521311438147299668e+02
9.608321981405105738e-01 2.048817621008145462e-01 -4.398339750118496454e+02
9.824191785212871286e-01 1.919810985665504899e-01 -2.159059822553015238e+02
9.670761217751918659e-01 1.920965175313358309e-01 -3.454728839871029891e+02
9.762028352601410663e-01 2.047550854909780116e-01 -2.996654184351049253e+02
1.305505431556036822e+00 3.842280827655790709e-01 -8.407240802858603201e-01
1.324056065139987748e+00 4.099999999999999756e-01 -2.245895706309935136e+01
1.335212389011970258e+00 3.842355907790907521e-01 -2.995877387786929447e+01
1.314779865148745008e+00 3.971138179937794832e-01 -1.202038646725557491e+01
1.329632710457395062e+00 3.971175229961482755e-01 -2.710087108694354541e+01
1.320358920634438160e+00 3.842318239584630035e-01 -1.328989113996366989e+01
1.316671456060256151e+00 3.584658645069206950e-01 4.848082241836938699e+00
1.335212389011970258e+00 3.842355907790907521e-01 -2.995877387786929447e+01
1.346381191946017353e+00 3.584735487777574447e-01 -3.285034676390147723e+01
1.325941048541575906e+00 3.713504307323789999e-01 -1.278466243252887580e+01
1.340795189906246687e+00 3.713542564425504899e-01 -3.175535411096956295e+01
1.331526353726854461e+00 3.584696683807641060e-01 -1.112078661478694031e+01
1.327850515385016639e+00 3.327062095343956694e-01 1.672404203108610687e+01
1.346381191946017353e+00 3.584735487777574447e-01 -3.285034676390147723e+01
1.357563056952507674e+00 3.327140371025719134e-01 -3.674609335839754465e+01
1.337114924234581670e+00 3.455895461258795542e-01 -8.295828703543172367e+00
1.351970462439813003e+00 3.455934774169742707e-01 -3.439677233148881186e+01
1.342706831801432577e+00 3.327100575188907672e-01 -6.183491289153857373e+00
1.339043248732343816e+00 3.069490014368786990e-01 2.506030650322407993e+01
1.357563056952507674e+00 3.327140371025719134e-01 -3.674609335839754465e+01
1.368758384009271856e+00 3.069569737742425808e-01 -5.176295434413333396e+01
1.348302132978178358e+00 3.198311844978366514e-01 -4.697121574898099894e+00
1.363159019640687086e+00 3.198352110837606177e-01 -4.164720626904495049e+01
1.353900870659762390e+00 3.069529004857183829e-01 -9.110083007830604984e+00
1.294657466768487364e+00 4.099999999999999756e-01 1.361016109795748275e+00
1.305505431556036822e+00 3.842280827655790709e-01 -8.407240802858603201e-01
1.324056065139987748e+00 4.099999999999999756e-01 -2.245895706309935136e+01
1.300080024277814550e+00 3.971137659838235856e-01 -8.125767495311926325e-01
1.314779865148745008e+00 3.971138179937794832e-01 -1.202038646725557491e+01
1.309356765954237556e+00 4.099999999999999756e-01 -8.692269997398790693e+00
1.305505431556036822e+00 3.842280827655790709e-01 -8.407240802858603201e-01
1.316671456060256151e+00 3.584658645069206950e-01 4.848082241836938699e+00
1.335212389011970258e+00 3.842355907790907521e-01 -2.995877387786929447e+01
1.311086867302917458e+00 3.713466543145167997e-01 1.015815100116436165e+00
1.325941048541575906e+00 3.713504307323789999e-01 -1.278466243252887580e+01
1.320358920634438160e+00 3.842318239584630035e-01 -1.328989113996366989e+01
1.316671456060256151e+00 3.584658645069206950e-01 4.848082241836938699e+00
1.327850515385016639e+00 3.327062095343956694e-01 1.672404203108610687e+01
1.346381191946017353e+00 3.584735487777574447e-01 -3.285034676390147723e+01
1.322259309012467909e+00 3.455857195550247618e-01 1.009185341530938196e+01
1.337114924234581670e+00 3.455895461258795542e-01 -8.295828703543172367e+00
1.331526353726854461e+00 3.584696683807641060e-01 -1.112078661478694031e+01
1.327850515385016639e+00 3.327062095343956694e-01 1.672404203108610687e+01
1.339043248732343816e+00 3.069490014368786990e-01 2.506030650322407993e+01
1.357563056952507674e+00 3.327140371025719134e-01 -3.674609335839754465e+01
1.333445144590952092e+00 3.198273131624922438e-01 2.260857203287458006e+01
1.348302132978178358e+00 3.198311844978366514e-01 -4.697121574898099894e+00
1.342706831801432577e+00 3.327100575188907672e-01 -6.183491289153857373e+00
1.339043248732343816e+00 3.069490014368786990e-01 2.506030650322407993e+01
1.368758384009271856e+00 3.069569737742425808e-01 -5.176295434413333396e+01
1.350351671576247137e+00 2.812934554466468562e-01 -1.234252511731676094e+01
1.353900870659762390e+00 3.069529004857183829e-01 -9.110083007830604984e+00
1.359553910243030961e+00 2.941249073553424687e-01 -2.440997238752886389e+01
1.344695702534231208e+00 2.941209739160303704e-01 1.374852175748153726e+01
1.339043248732343816e+00 3.069490014368786990e-01 2.506030650322407993e+01
1.320633668854511722e+00 2.812864095525951513e-01 5.633452029156067198e+01
1.350351671576247137e+00 2.812934554466468562e-01 -1.234252511731676094e+01
1.329837336434671835e+00 2.941172987832305075e-01 4.553263512558044823e+01
1.335492773328792016e+00 2.812897512017081825e-01 2.881294112301433330e+01
1.344695702534231208e+00 2.941209739160303704e-01 1.374852175748153726e+01
1.345523496701020560e+00 1.020667209838441725e-01 -6.340298166682692482e+01
1.315048687151641360e+00 1.020546762215533421e-01 -1.467071759908797901e+02
1.332919036977841420e+00 1.276298173406443526e-01 -9.906265000835334433e+01
1.330286098787898164e+00 1.020605476310594562e-01 -1.007548799089795750e+02
1.323981642008024817e+00 1.148423945905469729e-01 -1.235475737741827658e+02
1.339219466526058167e+00 1.148483741196868885e-01 -8.234967155333370670e+01
1.244144272866494427e+00 0.000000000000000000e+00 -2.666865638811363510e+02
1.274774900357555696e+00 0.000000000000000000e+00 -2.210833024973791225e+02
1.261962290470318493e+00 2.551027092709829552e-02 -2.518023796853468070e+02
1.259459586612025062e+00 0.000000000000000000e+00 -2.471401762693613477e+02
