x y solution_f
2.191414929332045625e-01 2.894285447804496592e-01 3.998189038957808528e+00
2.265109845904717534e-01 2.905162469989224783e-01 4.002826497741668099e+00
2.238618941521187955e-01 2.967457175819546711e-01 3.883729760327413238e+00
2.217905833715575481e-01 2.831990741974174663e-01 4.111675814340871149e+00
2.270900111338990390e-01 2.707368112591497233e-01 3.925600401994983280e+00
2.365298146381376865e-01 2.853865962312567839e-01 4.103110758593889074e+00
2.244402972527282936e-01 2.769679427282836226e-01 4.179153952117537152e+00
2.318099128860183766e-01 2.780617037452032259e-01 4.156486246208885404e+00
2.291601990048476312e-01 2.842928352143371251e-01 4.108069946595137800e+00
2.270900111338990390e-01 2.707368112591497233e-01 3.925600401994983280e+00
2.291567515980735825e-01 2.630328938519976290e-01 2.426936234348190613e+00
2.379837172165799597e-01 2.707012285656182349e-01 3.653298482639454559e+00
2.281233813659863108e-01 2.668848525555737039e-01 3.373135198420793568e+00
2.335702344073267711e-01 2.668670612088079319e-01 3.050299194660352597e+00
2.325368641752394994e-01 2.707190199123840069e-01 3.792095990422770679e+00
2.291567515980735825e-01 2.630328938519976290e-01 2.426936234348190613e+00
2.312237276111474560e-01 2.545053553693285564e-01 4.783560195602917786e-01
2.400518158289359216e-01 2.616615247880689776e-01 1.736802391936516310e+00
2.301902396046105193e-01 2.587691246106630927e-01 1.336765677061856783e+00
2.356377717200416888e-01 2.580834400786987670e-01 8.932713474550655341e-01
2.346042837135047521e-01 2.623472093200333033e-01 1.939740055023079446e+00
2.312237276111474560e-01 2.545053553693285564e-01 4.783560195602917786e-01
2.421240772461739632e-01 2.527663505077734074e-01 2.665520563782128316e-01
2.332838260359779148e-01 2.450963373462973771e-01 1.845293996027407291e-01
2.366739024286607096e-01 2.536358529385509541e-01 2.464772659459945614e-01
2.377039516410759390e-01 2.489313439270353923e-01 1.366061607551153079e-01
2.322537768235626854e-01 2.498008463578129668e-01 1.044628573248054526e-01
2.393149963950053638e-01 3.898160280561852042e-01 1.795664152085372445e+00
2.161129263256410249e-01 3.897995903044598198e-01 1.669072644020388019e+00
2.230633890295508348e-01 4.100006223870030220e-01 -9.455187287939804717e-07
2.277139613603231805e-01 3.898078091803225398e-01 1.735988120144414948e+00
2.195881576775959299e-01 3.999001063457314209e-01 1.165400677977519450e+00
2.311891927122781132e-01 3.999083252215941409e-01 1.206975074170639539e+00
2.176192379426691303e-01 3.674516159728846709e-01 2.296295950294447330e+00
2.323632754725406535e-01 3.696179036661425554e-01 2.331263549283469683e+00
2.161129263256410249e-01 3.897995903044598198e-01 1.669072644020388019e+00
2.249912567076048919e-01 3.685347598195136132e-01 2.315175264354212281e+00
2.242381008990908531e-01 3.797087469853012154e-01 2.023004463081735871e+00
2.168660821341550915e-01 3.786256031386722176e-01 2.005617245130723258e+00
2.176192379426691303e-01 3.674516159728846709e-01 2.296295950294447330e+00
2.191275271997807084e-01 3.450991383718575167e-01 2.843491774235110903e+00
2.338682523401589275e-01 3.472731923999123338e-01 2.878342766493412253e+00
2.183733825712249055e-01 3.562753771723711216e-01 2.574771978379859050e+00
2.264978897699698179e-01 3.461861653858849253e-01 2.862590888049731941e+00
2.257437451414140428e-01 3.573624041863985301e-01 2.593925667175371874e+00
2.191275271997807084e-01 3.450991383718575167e-01 2.843491774235110903e+00
2.206415957361532176e-01 3.227333771187954614e-01 3.350402240356756156e+00
2.353794678112348659e-01 3.249136233888067493e-01 3.381034792593317295e+00
2.198845614679669769e-01 3.339162577453265168e-01 3.102251296127081392e+00
2.280105317736940418e-01 3.238235002538011331e-01 3.367713568257104662e+00
2.272534975055077733e-01 3.350063808803321330e-01 3.120860358846980986e+00
2.111956396362184296e-01 3.081108459472690075e-01 3.597655658132063561e+00
2.206415957361532176e-01 3.227333771187954614e-01 3.350402240356756156e+00
2.259358588116425204e-01 3.102855275355942966e-01 3.634762384504886867e+00
2.159186176861858097e-01 3.154221115330322345e-01 3.476320335908335668e+00
2.232887272738978690e-01 3.165094523271948512e-01 3.495542674685234719e+00
2.185657492239304611e-01 3.091981867414316243e-01 3.618844702357487453e+00
2.164924024948516046e-01 2.956580153634818520e-01 3.872415634798286987e+00
2.259358588116425204e-01 3.102855275355942966e-01 3.634762384504886867e+00
2.312313858093859864e-01 2.978334198004274902e-01 3.890797629228301968e+00
2.212141306532470764e-01 3.029717714495380743e-01 3.755116119786698015e+00
2.285836223105142673e-01 3.040594736680108934e-01 3.766983517573839091e+00
2.238618941521187955e-01 2.967457175819546711e-01 3.883729760327413238e+00
2.217905833715575481e-01 2.831990741974174663e-01 4.111675814340871149e+00
2.312313858093859864e-01 2.978334198004274902e-01 3.890797629228301968e+00
2.365298146381376865e-01 2.853865962312567839e-01 4.103110758593889074e+00
2.265109845904717534e-01 2.905162469989224783e-01 4.002826497741671652e+00
2.338806002237618364e-01 2.916100080158421370e-01 4.004541127650140808e+00
2.291601990048476312e-01 2.842928352143371251e-01 4.108069946595137800e+00
2.270900111338990390e-01 2.707368112591497233e-01 3.925600401994983280e+00
2.365298146381376865e-01 2.853865962312567839e-01 4.103110758593889074e+00
2.379837172165799597e-01 2.707012285656182349e-01 3.653298482639454559e+00
2.318099128860183766e-01 2.780617037452032259e-01 4.156486246208888069e+00
2.372567659273588370e-01 2.780439123984375094e-01 4.133294591772024518e+00
2.325368641752394994e-01 2.707190199123840069e-01 3.792095990422770679e+00
2.291567515980735825e-01 2.630328938519976290e-01 2.426936234348190613e+00
2.379837172165799597e-01 2.707012285656182349e-01 3.653298482639454559e+00
2.400518158289359216e-01 2.616615247880689776e-01 1.736802391936516310e+00
2.335702344073267711e-01 2.668670612088079319e-01 3.050299194660355706e+00
2.390177665227579407e-01 2.661813766768436063e-01 2.813085035608113849e+00
2.346042837135047521e-01 2.623472093200333033e-01 1.939740055023079446e+00
2.312237276111474560e-01 2.545053553693285564e-01 4.783560195602917786e-01
2.400518158289359216e-01 2.616615247880689776e-01 1.736802391936516310e+00
2.421240772461739632e-01 2.527663505077734074e-01 2.665520563782128316e-01
2.356377717200416888e-01 2.580834400786987670e-01 8.932713474550665333e-01
2.410879465375549424e-01 2.572139376479212203e-01 8.205270735429019968e-01
2.366739024286607096e-01 2.536358529385509541e-01 2.464772659459943394e-01
2.421240772461739632e-01 2.527663505077734074e-01 2.665520563782128316e-01
2.332838260359779148e-01 2.450963373462973771e-01 1.845293996027407291e-01
2.441739902149951680e-01 2.440730153475855202e-01 2.056994335792205197e-01
2.377039516410759390e-01 2.489313439270353923e-01 1.366061607551154189e-01
2.387289081254865275e-01 2.445846763469414487e-01 2.080355221179976677e-01
2.431490337305845517e-01 2.484196829276794638e-01 1.339303480879582287e-01
2.393149963950053638e-01 3.898160280561852042e-01 1.795664152085372445e+00
2.462728632674391072e-01 4.099995857131782939e-01 -7.390604956655432450e-08
2.230633890295508348e-01 4.100006223870030220e-01 -9.455187287939804717e-07
2.427939298312222216e-01 3.999078068846817491e-01 1.240412243515508717e+00
2.346681261484949710e-01 4.100001040500906857e-01 -1.099288489065667464e-07
2.311891927122781132e-01 3.999083252215941409e-01 1.206975074170639539e+00
2.393149963950053638e-01 3.898160280561852042e-01 1.795664152085372445e+00
2.323632754725406535e-01 3.696179036661425554e-01 2.331263549283469683e+00
2.161129263256410249e-01 3.897995903044598198e-01 1.669072644020388019e+00
2.358391359337730087e-01 3.797169658611638798e-01 2.089942304409979190e+00
2.242381008990908531e-01 3.797087469853012154e-01 2.023004463081735871e+00
2.277139613603231805e-01 3.898078091803225398e-01 1.735988120144412949e+00
2.176192379426691303e-01 3.674516159728846709e-01 2.296295950294447330e+00
2.323632754725406535e-01 3.696179036661425554e-01 2.331263549283469683e+00
2.338682523401589275e-01 3.472731923999123338e-01 2.878342766493412253e+00
2.249912567076048919e-01 3.685347598195136132e-01 2.315175264354212281e+00
2.331157639063498044e-01 3.584455480330274169e-01 2.610028585940878276e+00
2.257437451414140428e-01 3.573624041863985301e-01 2.593925667175371874e+00
2.191275271997807084e-01 3.450991383718575167e-01 2.843491774235110903e+00
2.338682523401589275e-01 3.472731923999123338e-01 2.878342766493412253e+00
2.353794678112348659e-01 3.249136233888067493e-01 3.381034792593317295e+00
2.264978897699698179e-01 3.461861653858849253e-01 2.862590888049734161e+00
2.346238600756969106e-01 3.360934078943595416e-01 3.135758371121840860e+00
2.272534975055077733e-01 3.350063808803321330e-01 3.120860358846980986e+00
2.206415957361532176e-01 3.227333771187954614e-01 3.350402240356756156e+00
2.259358588116425204e-01 3.102855275355942966e-01 3.634762384504886867e+00
2.353794678112348659e-01 3.249136233888067493e-01 3.381034792593317295e+00
2.232887272738978690e-01 3.165094523271948512e-01 3.495542674685236939e+00
2.306576633114386932e-01 3.175995754622005229e-01 3.510242130108971015e+00
2.280105317736940418e-01 3.238235002538011331e-01 3.367713568257103329e+00
2.259358588116425204e-01 3.102855275355942966e-01 3.634762384504886867e+00
2.312313858093859864e-01 2.978334198004274902e-01 3.890797629228301968e+00
2.406713801832967847e-01 3.124716146087355151e-01 3.654216575504785069e+00
2.285836223105142673e-01 3.040594736680108934e-01 3.766983517573841755e+00
2.359513829963413856e-01 3.051525172045814749e-01 3.774900051817052571e+00
2.333036194974696387e-01 3.113785710721649336e-01 3.646333525270379017e+00
2.312313858093859864e-01 2.978334198004274902e-01 3.890797629228301968e+00
2.365298146381376865e-01 2.853865962312567839e-01 4.103110758593889074e+00
2.459650541080230512e-01 3.000219265860736839e-01 3.896004607157587341e+00
2.338806002237618364e-01 2.916100080158421370e-01 4.004541127650143473e+00
2.412474343730803827e-01 2.927042614086652339e-01 4.004191758862495121e+00
2.385982199587045050e-01 2.989276731932505871e-01 3.894699650263101276e+00
2.365298146381376865e-01 2.853865962312567839e-01 4.103110758593889074e+00
2.379837172165799597e-01 2.707012285656182349e-01 3.653298482639454559e+00
2.474180622314116340e-01 2.854105840274582251e-01 4.111126542581645005e+00
2.372567659273588370e-01 2.780439123984375094e-01 4.133294591772027182e+00
2.427008897239957830e-01 2.780559062965382022e-01 4.102210783674024697e+00
2.419739384347746602e-01 2.853985901293575322e-01 4.108483840071148308e+00
2.379837172165799597e-01 2.707012285656182349e-01 3.653298482639454559e+00
2.400518158289359216e-01 2.616615247880689776e-01 1.736802391936516310e+00
2.488743196957785009e-01 2.708160108348601214e-01 3.384962758015265472e+00
2.390177665227579407e-01 2.661813766768436063e-01 2.813085035608116069e+00
2.444630677623572113e-01 2.662387678114645495e-01 2.646135661382838400e+00
2.434290184561792303e-01 2.707586197002391781e-01 3.516095329602396014e+00
2.400518158289359216e-01 2.616615247880689776e-01 1.736802391936516310e+00
2.421240772461739632e-01 2.527663505077734074e-01 2.665520563782128316e-01
2.509414604810745186e-01 2.620105561079700829e-01 1.533058713005466700e+00
2.410879465375549424e-01 2.572139376479212203e-01 8.205270735429026630e-01
2.465327688636242409e-01 2.573884533078717451e-01 7.853737662530818620e-01
2.454966381550052201e-01 2.618360404480195580e-01 1.621619965767044924e+00
2.421240772461739632e-01 2.527663505077734074e-01 2.665520563782128316e-01
2.530147540435228604e-01 2.531422670895889238e-01 2.882836003761919952e-01
2.441739902149951680e-01 2.440730153475855202e-01 2.056994335792205197e-01
2.475694156448484118e-01 2.529543087986811933e-01 2.780087433461622126e-01
2.485943721292590003e-01 2.486076412185872220e-01 1.269562677292085939e-01
2.431490337305845517e-01 2.484196829276794638e-01 1.339303480879582287e-01
2.393149963950053638e-01 3.898160280561852042e-01 1.795664152085372445e+00
2.462728632674391072e-01 4.099995857131782939e-01 -7.390604956655432450e-08
2.625124378248588908e-01 3.898439028605251711e-01 1.891109803715985471e+00
2.427939298312222216e-01 3.999078068846817491e-01 1.240412243515508717e+00
2.543926505461490128e-01 3.999217442868517325e-01 1.265470006125310576e+00
2.509137171099321550e-01 3.898299654583551876e-01 1.847463928910811015e+00
2.393149963950053638e-01 3.898160280561852042e-01 1.795664152085372445e+00
2.323632754725406535e-01 3.696179036661425554e-01 2.331263549283469683e+00
2.555538436175045502e-01 3.696619940878139166e-01 2.447545398717152931e+00
2.358391359337730087e-01 3.797169658611638798e-01 2.089942304409979190e+00
2.439585595450226019e-01 3.696399488769782637e-01 2.393030823482379610e+00
2.474344200062549570e-01 3.797390110719995882e-01 2.149924012029476472e+00
2.323632754725406535e-01 3.696179036661425554e-01 2.331263549283469683e+00
2.338682523401589275e-01 3.472731923999123338e-01 2.878342766493412253e+00
2.486046646854908893e-01 3.494576698598594322e-01 2.900260462607607170e+00
2.331157639063498044e-01 3.584455480330274169e-01 2.610028585940879609e+00
2.412364585128249084e-01 3.483654311298858830e-01 2.890851979942668848e+00
2.404839700790157853e-01 3.595377867630009661e-01 2.623125912209624211e+00
2.338682523401589275e-01 3.472731923999123338e-01 2.878342766493412253e+00
2.353794678112348659e-01 3.249136233888067493e-01 3.381034792593317295e+00
2.501123650405984722e-01 3.271060567818649401e-01 3.397226671115139762e+00
2.346238600756969106e-01 3.360934078943595416e-01 3.135758371121842636e+00
2.427459164259166691e-01 3.260098400853358447e-01 3.390765199099902816e+00
2.419903086903786860e-01 3.371896245908886369e-01 3.147218103449783477e+00
2.259358588116425204e-01 3.102855275355942966e-01 3.634762384504886867e+00
2.353794678112348659e-01 3.249136233888067493e-01 3.381034792593317295e+00
2.406713801832967847e-01 3.124716146087355151e-01 3.654216575504785069e+00
2.306576633114386932e-01 3.175995754622005229e-01 3.510242130108973235e+00
2.380254239972658392e-01 3.186926189987711044e-01 3.521032424767024160e+00
2.333036194974696387e-01 3.113785710721649336e-01 3.646333525270379017e+00
2.312313858093859864e-01 2.978334198004274902e-01 3.890797629228301968e+00
2.406713801832967847e-01 3.124716146087355151e-01 3.654216575504785069e+00
2.459650541080230512e-01 3.000219265860736839e-01 3.896004607157587341e+00
2.359513829963413856e-01 3.051525172045814749e-01 3.774900051817054791e+00
2.433182171456599319e-01 3.062467705974045717e-01 3.779585306935900224e+00
2.385982199587045050e-01 2.989276731932505871e-01 3.894699650263101276e+00
2.365298146381376865e-01 2.853865962312567839e-01 4.103110758593889074e+00
2.459650541080230512e-01 3.000219265860736839e-01 3.896004607157587341e+00
2.474180622314116340e-01 2.854105840274582251e-01 4.111126542581645005e+00
2.412474343730803827e-01 2.927042614086652339e-01 4.004191758862497785e+00
2.466915581697173288e-01 2.927162553067659267e-01 4.014860268493742446e+00
2.419739384347746602e-01 2.853985901293575322e-01 4.108483840071148308e+00
2.379837172165799597e-01 2.707012285656182349e-01 3.653298482639454559e+00
2.474180622314116340e-01 2.854105840274582251e-01 4.111126542581645005e+00
2.488743196957785009e-01 2.708160108348601214e-01 3.384962758015265472e+00
2.427008897239957830e-01 2.780559062965382022e-01 4.102210783674028249e+00
2.481461909635950813e-01 2.781132974311592010e-01 4.064552931087166421e+00
2.434290184561792303e-01 2.707586197002391781e-01 3.516095329602396014e+00
2.400518158289359216e-01 2.616615247880689776e-01 1.736802391936516310e+00
2.488743196957785009e-01 2.708160108348601214e-01 3.384962758015265472e+00
2.509414604810745186e-01 2.620105561079700829e-01 1.533058713005466700e+00
2.444630677623572113e-01 2.662387678114645495e-01 2.646135661382840176e+00
2.499078900884265098e-01 2.664132834714151299e-01 2.504090418600721790e+00
2.454966381550052201e-01 2.618360404480195580e-01 1.621619965767044924e+00
